Image,X,Y
dataset/images/-9186337401627051641.png,192,261
dataset/images/-4476732323363532196.png,263,445
dataset/images/-5867427571488138196.png,263,445
dataset/images/-8536301119369666153.png,263,445
dataset/images/2028115984880084474.png,326,701
dataset/images/-6193421263513585372.png,323,484
dataset/images/-527986437091128184.png,323,494
dataset/images/1420769140008179945.png,317,408
dataset/images/2565931963377388.png,317,407
dataset/images/3844026471691631358.png,322,444
dataset/images/-958397637891782129.png,322,444
dataset/images/-4076653339009685079.png,322,444
dataset/images/-4532135845076551707.png,322,444
dataset/images/9066136214597907604.png,437,440
dataset/images/3501659528142162673.png,264,724
dataset/images/6791673237195902314.png,220,520
dataset/images/4581747353805732809.png,380,553
dataset/images/3375815482440609568.png,380,553
dataset/images/2730575868586770899.png,380,553
dataset/images/-95547096244876957.png,380,553
dataset/images/-8925807443490894111.png,439,459
dataset/images/-6089238948494608895.png,395,432
dataset/images/-6079581269680911374.png,399,439
dataset/images/3891328433609509022.png,399,439
dataset/images/1031622806743663214.png,399,439
dataset/images/-5742541939278076455.png,389,452
dataset/images/-8944184264403780561.png,343,414
dataset/images/-7968903677952899992.png,364,606
dataset/images/-7588458831256002958.png,268,351
dataset/images/6062894588021006609.png,409,438
dataset/images/-5673849246897071629.png,364,270
dataset/images/-8174975332365424740.png,357,347
dataset/images/-7381469960937304261.png,314,401
dataset/images/2677523027699127867.png,321,451
dataset/images/-3649650520151658870.png,321,450
dataset/images/8058265096990513501.png,254,400
dataset/images/-3671345600851305044.png,124,359
dataset/images/-5176476376672786282.png,241,400
dataset/images/4357305008686989401.png,265,451
dataset/images/-7748416976919226647.png,299,372
dataset/images/-491340820984288880.png,288,484
dataset/images/-5721903049524431787.png,304,378
dataset/images/8241385637048419100.png,304,381
dataset/images/-721604999644468350.png,304,381
dataset/images/-6400635220228111840.png,304,381
dataset/images/-6784024867651020229.png,344,429
dataset/images/3854232410848237065.png,344,429
dataset/images/4248038256574464457.png,353,473
dataset/images/4112305173839166663.png,199,361
dataset/images/1816700375369904287.png,253,410
dataset/images/-5011982777213870862.png,254,410
dataset/images/-1582154049645924391.png,254,410
dataset/images/5180293570946616274.png,303,422
dataset/images/5562584755460747975.png,320,427
dataset/images/-7029835902955265691.png,320,427
dataset/images/1595749725070509918.png,248,572
dataset/images/3865294344697347433.png,262,325
dataset/images/-6362076758068222918.png,260,485
dataset/images/2189719335752846444.png,358,292
dataset/images/-7290536339273016519.png,321,527
dataset/images/1435372385686455951.png,343,401
dataset/images/1346388411578596618.png,281,268
dataset/images/7231221389973143608.png,334,480
dataset/images/3184081289799315369.png,316,428
dataset/images/-922609252458172162.png,313,436
dataset/images/1391062570968404918.png,282,471
dataset/images/3322924289250065571.png,515,423
dataset/images/-8706064833594215841.png,273,372
dataset/images/-5165710527973358946.png,150,366
dataset/images/-6631837338743072685.png,212,314
dataset/images/-5880192556374356991.png,135,726
dataset/images/-6874460298236905586.png,379,574
dataset/images/-7696365185591005663.png,371,540
dataset/images/8148065367895710614.png,372,508
dataset/images/8238467391896754717.png,194,743
dataset/images/-4245630455553140845.png,273,423
dataset/images/6412710822046534636.png,244,636
dataset/images/-8436651519298411073.png,318,570
dataset/images/5476514220707432089.png,338,487
dataset/images/-7007660496100925179.png,334,508
dataset/images/2518164485666214259.png,442,518
dataset/images/5839873041072165241.png,465,390
dataset/images/1946634650404672508.png,335,564
dataset/images/-3643470232918767468.png,234,288
dataset/images/1492312306800241080.png,261,458
dataset/images/-3576347632547243715.png,377,566
dataset/images/9150054186017972054.png,344,473
dataset/images/-1537352099697087806.png,344,473
dataset/images/6754461656832981522.png,404,427
dataset/images/-882304158570330033.png,404,427
dataset/images/2273674783335615454.png,311,477
dataset/images/-5269544062640143066.png,242,308
dataset/images/-8141952024667250088.png,287,390
dataset/images/4575459876200578742.png,282,384
dataset/images/9187944599511836321.png,373,382
dataset/images/1419386570977961207.png,283,521
dataset/images/-716719321542494055.png,295,463
dataset/images/1772086195443268418.png,298,308
dataset/images/1371432349899416739.png,298,316
dataset/images/-7064035362550032444.png,313,356
dataset/images/3105764364071983058.png,342,733
dataset/images/8598709142834861630.png,373,479
dataset/images/2038219814193617801.png,424,405
dataset/images/2056772169501702307.png,420,343
dataset/images/2276772204019115957.png,251,152
dataset/images/-6558670504142930422.png,244,372
dataset/images/662009230022083804.png,179,291
dataset/images/-7847308518165789474.png,218,291
dataset/images/4720183375709878314.png,280,308
dataset/images/-2914786391508988565.png,269,182
dataset/images/3433416026827005672.png,294,544
dataset/images/-8723265952579275849.png,251,456
dataset/images/5247870091491922306.png,425,409
dataset/images/-5764637704090046026.png,411,372
dataset/images/1161010728027923477.png,417,459
dataset/images/-4501658762565877340.png,388,604
dataset/images/8811241648421071096.png,414,591
dataset/images/2205354742608851327.png,209,544
dataset/images/5039668715922846361.png,528,155
dataset/images/3276226774155113651.png,412,347
dataset/images/1055845196518303041.png,360,389
dataset/images/-839789444645696145.png,412,350
dataset/images/-99974083044280801.png,387,411
dataset/images/-8396244786981272007.png,309,309
dataset/images/9133875180658987395.png,596,415
dataset/images/-813123177907327188.png,528,419
dataset/images/-5706822266042463928.png,297,469
dataset/images/-7541712473347167804.png,332,498
dataset/images/-7524136434399815333.png,336,468
dataset/images/4013268428021902865.png,329,407
dataset/images/-4072175791520801801.png,225,250
dataset/images/2634439961670521462.png,364,634
dataset/images/269964054584199264.png,339,617
dataset/images/-7247090299015318159.png,570,558
dataset/images/-7357091932064383953.png,453,535
dataset/images/-7527378669176810550.png,452,534
dataset/images/-2690293506365707573.png,469,493
dataset/images/-8486055686540510067.png,361,449
dataset/images/3836786528933857994.png,302,485
dataset/images/-7436779107139916948.png,279,430
dataset/images/6165627091221670807.png,259,482
dataset/images/8245268889300018879.png,262,472
dataset/images/-7902800976867025698.png,262,472
dataset/images/-2530022560399522405.png,262,472
dataset/images/4506423340198493706.png,468,565
dataset/images/2026293731835959724.png,374,576
dataset/images/-2139908388541526160.png,380,563
dataset/images/-3062520376960509868.png,374,525
dataset/images/6594880074320831094.png,349,471
dataset/images/2772837237864071302.png,415,394
dataset/images/2507840623245200626.png,314,398
dataset/images/146806849615007658.png,463,394
dataset/images/-8270771915896480979.png,463,394
dataset/images/3996197062357728704.png,457,431
dataset/images/5108835161434837724.png,158,210
dataset/images/6460028625023443289.png,336,382
dataset/images/5347572528848578723.png,355,460
dataset/images/1459151667966437236.png,263,609
dataset/images/-6040550354738038711.png,275,527
dataset/images/-5957064536506568251.png,271,466
dataset/images/7123335754688124283.png,337,599
dataset/images/5729968553579811576.png,341,561
dataset/images/8773570913936654770.png,253,342
dataset/images/3356031358980399717.png,341,428
dataset/images/344858506070139140.png,341,470
dataset/images/5007938843192792036.png,216,403
dataset/images/-8501302077986195077.png,281,431
dataset/images/-453548426717379207.png,318,499
dataset/images/107586694926939203.png,265,564
dataset/images/-4413132495828175743.png,227,531
dataset/images/-4949100134151411607.png,245,529
dataset/images/144679265822215422.png,234,514
dataset/images/-8868898851396482170.png,219,457
dataset/images/-8788150426951957125.png,225,419
dataset/images/-920855176394165884.png,231,553
dataset/images/4979683425058230208.png,456,500
dataset/images/9109785015518514278.png,437,492
dataset/images/2495505922252072839.png,417,483
dataset/images/3144434394969852274.png,418,491
dataset/images/-6794302539622686927.png,418,491
dataset/images/2378225698424758847.png,418,491
dataset/images/-8868470552870888509.png,418,491
dataset/images/6654209008390333607.png,418,491
dataset/images/-8190437646679702846.png,418,491
dataset/images/-3938686736163530101.png,418,491
dataset/images/9143069236870810682.png,418,491
dataset/images/4526266737459333594.png,98,353
dataset/images/4401243224543319117.png,380,439
dataset/images/-5844628081699285197.png,390,530
dataset/images/-7904108032805815368.png,235,384
dataset/images/-2233939901212943543.png,200,458
dataset/images/1531327703725978617.png,327,737
dataset/images/-8148885486978798932.png,435,647
dataset/images/4453049113724733585.png,473,581
dataset/images/-8902903845406085726.png,333,501
dataset/images/3051527726290616354.png,333,501
dataset/images/-3323186876457629093.png,324,457
dataset/images/5486431428502095273.png,264,552
dataset/images/6965578783748052899.png,273,499
dataset/images/-2262685729184423273.png,233,278
dataset/images/7868276118592753353.png,248,535
dataset/images/-4997527440507535408.png,420,731
dataset/images/-7318495000086335718.png,340,347
dataset/images/6814928394427948818.png,354,553
dataset/images/-7262894252601682047.png,340,320
dataset/images/-8745726265111908053.png,338,396
dataset/images/46701840322694455.png,427,442
dataset/images/6989880506418598873.png,383,427
dataset/images/3058288144111959345.png,354,455
dataset/images/-5348515522723473753.png,335,517
dataset/images/3656829778955800961.png,359,381
dataset/images/-7238329094910714571.png,197,196
dataset/images/-5657750343191195674.png,273,566
dataset/images/8430023424414454850.png,266,459
dataset/images/-7022693914576842858.png,266,459
dataset/images/68666893596709990.png,273,362
dataset/images/399339567283993612.png,283,448
dataset/images/-8482788150247456868.png,288,325
dataset/images/4272890064152362088.png,394,383
dataset/images/3890153315286790905.png,399,521
dataset/images/4463676284323647626.png,597,515
dataset/images/-6335780634970264982.png,387,505
dataset/images/7728275516089531705.png,244,246
dataset/images/-8948928980295836014.png,248,502
dataset/images/3073485165108061399.png,329,361
dataset/images/-4806271225127517720.png,401,427
dataset/images/6475997498668233825.png,401,427
dataset/images/-7937865557030767709.png,401,425
dataset/images/-4332770252096091973.png,316,807
dataset/images/7655633247694126433.png,376,597
dataset/images/10098205680919953.png,405,448
dataset/images/2764982276027565672.png,418,402
dataset/images/-474556420413495450.png,526,309
dataset/images/-5520824663245866922.png,278,172
dataset/images/5273994334219859930.png,372,444
dataset/images/6824825798650503270.png,303,468
dataset/images/36961583104637050.png,326,424
dataset/images/7925334954540637815.png,273,425
dataset/images/-7089744613376135882.png,286,300
dataset/images/3364079806087643651.png,481,635
dataset/images/7194429534335274179.png,411,457
dataset/images/-7007004398067269404.png,417,395
dataset/images/2656129314589493558.png,425,493
dataset/images/1067830122678997184.png,406,333
dataset/images/-5437464940639220194.png,383,516
dataset/images/6874118793000429668.png,383,516
dataset/images/-6230319788831218917.png,406,498
dataset/images/-3960375062874802837.png,220,448
dataset/images/-704548144798955620.png,231,451
dataset/images/5552821951536197978.png,686,662
dataset/images/-3006727278384475124.png,411,434
dataset/images/-2985063155431762485.png,311,496
dataset/images/6219111086192786315.png,342,501
dataset/images/868934104334055227.png,371,209
dataset/images/4059523224256626651.png,248,397
dataset/images/-5329613172791578054.png,349,433
dataset/images/-4759444788792838587.png,346,375
dataset/images/2201802054019753371.png,386,485
dataset/images/3430309310998057154.png,385,484
dataset/images/-4865680965471722531.png,315,478
dataset/images/-5860674970014767029.png,345,525
dataset/images/1533945933934117254.png,349,422
dataset/images/-3873589800955047494.png,348,426
dataset/images/8029014025198719393.png,348,426
dataset/images/2943367903477162427.png,348,426
dataset/images/-736897832503133263.png,316,536
dataset/images/5517322580442471549.png,337,379
dataset/images/-5293738844655071089.png,341,447
dataset/images/8601796132198058082.png,444,415
dataset/images/-4140668389295807345.png,454,491
dataset/images/5846471692452945931.png,481,484
dataset/images/-8269113352613348380.png,492,487
dataset/images/5958870054355322031.png,463,398
dataset/images/-5601345064512209387.png,458,512
dataset/images/5880113460001101706.png,463,417
dataset/images/-8186784204709321328.png,463,417
dataset/images/-4603020343750962354.png,454,393
dataset/images/4460515101840232103.png,453,393
dataset/images/-752959520341064247.png,442,420
dataset/images/3845177571333031142.png,365,176
dataset/images/2860400602433448781.png,419,466
dataset/images/-5072782116075311539.png,419,449
dataset/images/4145767977472651278.png,419,449
dataset/images/-3203114283035232770.png,619,259
dataset/images/-8267578597792235533.png,291,507
dataset/images/1289677945134827265.png,458,438
dataset/images/-992199162953217951.png,372,361
dataset/images/4202904703210114343.png,434,381
dataset/images/2475385245738167511.png,357,424
dataset/images/4894239997132189912.png,362,437
dataset/images/2931131231996829456.png,362,437
dataset/images/-4616753435096520897.png,347,389
dataset/images/5848817468692641963.png,347,389
dataset/images/623880352509161282.png,347,389
dataset/images/1297296927955672583.png,385,555
dataset/images/-6038785440501793558.png,350,381
dataset/images/-9168576978439876729.png,339,400
dataset/images/2511211163927355302.png,339,409
dataset/images/-6868757598459376232.png,370,372
dataset/images/2302090037998945084.png,367,461
dataset/images/5480262216423252513.png,367,461
dataset/images/-9154049524482320333.png,445,617
dataset/images/-3823945706028586349.png,269,424
dataset/images/3075920299582979622.png,382,453
dataset/images/66702248493544391.png,584,280
dataset/images/4796484409782769174.png,470,537
dataset/images/2965535129282460718.png,470,537
dataset/images/5090797251515602362.png,469,525
dataset/images/-9189166987523960039.png,358,580
dataset/images/7560947283816492463.png,391,477
dataset/images/3967801500365889879.png,236,377
dataset/images/8270654112785798156.png,321,531
dataset/images/-8117148831134210368.png,348,411
dataset/images/1387639516796423603.png,348,410
dataset/images/7209133959996462141.png,299,730
dataset/images/602089571507784813.png,348,442
dataset/images/3548088881575576164.png,340,478
dataset/images/6246727241765775489.png,381,608
dataset/images/-87871611911845563.png,323,409
dataset/images/-5816407831805311099.png,302,470
dataset/images/-669867429080519638.png,302,470
dataset/images/3605742079922737437.png,302,470
dataset/images/3406242783791221747.png,302,470
dataset/images/4038274523577498790.png,372,448
dataset/images/4605890977888472394.png,369,485
dataset/images/-7510458875970895075.png,357,434
dataset/images/6742355207405930185.png,353,473
dataset/images/6641468760354802566.png,489,297
dataset/images/-4594463429338096313.png,453,353
dataset/images/666779587525548046.png,453,353
dataset/images/2149864655264639880.png,339,516
dataset/images/-8372161567418710848.png,339,515
dataset/images/3323416868640099673.png,342,491
dataset/images/1172367779008852489.png,342,489
dataset/images/6170606914017209796.png,342,489
dataset/images/102934902864175112.png,342,489
dataset/images/-4231260104443768581.png,341,488
dataset/images/-8209555384603532271.png,332,465
dataset/images/339952985859851474.png,354,486
dataset/images/8055851599166382346.png,386,218
dataset/images/4126619181370748008.png,372,427
dataset/images/-6599159679406220316.png,372,427
dataset/images/6555757341065064659.png,372,427
dataset/images/-3875963867992753791.png,372,427
dataset/images/-9007649589378204267.png,275,331
dataset/images/-6885219442640644522.png,251,247
dataset/images/2113779302874315291.png,280,446
dataset/images/-8100725858512083498.png,281,446
dataset/images/9141881379174540124.png,281,446
dataset/images/4302036117427474786.png,281,446
dataset/images/2740153822422779407.png,281,446
dataset/images/1788638919625252700.png,281,446
dataset/images/-394268303794637073.png,282,446
dataset/images/2861479942276825836.png,285,438
dataset/images/5888671090379990595.png,385,382
dataset/images/1673074396119320666.png,241,339
dataset/images/-3761749477840899766.png,460,379
dataset/images/3099961214399368130.png,448,387
dataset/images/2544922391024332396.png,432,402
dataset/images/6985527429768128912.png,339,362
dataset/images/6363958647874892762.png,300,499
dataset/images/6765204920923806862.png,305,484
dataset/images/-4619641735748658493.png,222,364
dataset/images/-5095124257167536307.png,275,611
dataset/images/-5192278484024051580.png,280,596
dataset/images/-5565087871169205424.png,280,596
dataset/images/5287777512156151921.png,280,596
dataset/images/-79609532171157075.png,280,596
dataset/images/1057317580683889847.png,309,494
dataset/images/4331060615755581762.png,424,451
dataset/images/-4307198384692590475.png,421,498
dataset/images/2113924223562100748.png,421,499
dataset/images/-3775959267246996938.png,421,499
dataset/images/7644405420835594929.png,421,499
dataset/images/-6277661587403796000.png,398,622
dataset/images/8720025027698397449.png,437,452
dataset/images/-2943413650732655098.png,369,629
dataset/images/4859702634127058424.png,352,453
dataset/images/2402052351951478554.png,360,571
dataset/images/-9063349481244104758.png,360,410
dataset/images/4631739485246129730.png,102,484
dataset/images/-778718035529930253.png,389,458
dataset/images/-4079711551504724993.png,354,352
dataset/images/-8288552558883434923.png,340,570
dataset/images/-8109521850300489332.png,370,455
dataset/images/-5807724067833589991.png,306,363
dataset/images/-904696312172156429.png,314,416
dataset/images/-3231241999977943958.png,330,486
dataset/images/-7797840297556071244.png,337,427
dataset/images/-7729998293362789946.png,337,427
dataset/images/-919153816332809839.png,337,427
dataset/images/-4232163168478792914.png,338,320
dataset/images/7939761323405468583.png,460,489
dataset/images/-6693717299617694085.png,169,375
dataset/images/-8539116180751237612.png,350,228
dataset/images/4854642640078864338.png,325,305
dataset/images/-8778820166267554159.png,303,383
dataset/images/7686080352221921534.png,322,377
dataset/images/-8287847234423384100.png,362,710
dataset/images/6016814389373084192.png,267,390
dataset/images/5252785748516715420.png,271,443
dataset/images/-7322467471535042403.png,366,727
dataset/images/467141278994222677.png,396,507
dataset/images/4521536798975368104.png,350,540
dataset/images/6738006083841050271.png,329,337
dataset/images/4612769991536078540.png,381,434
dataset/images/-6420737363430525625.png,378,484
dataset/images/-7737993147227566686.png,335,451
dataset/images/5185832649883764936.png,335,451
dataset/images/3597311527351535945.png,334,481
dataset/images/3990522869633641719.png,357,559
dataset/images/149562624305497686.png,160,139
dataset/images/5295610837716329054.png,304,443
dataset/images/6402138690639421895.png,304,443
dataset/images/3404102464667992047.png,300,226
dataset/images/-995079712986611649.png,330,357
dataset/images/-5591843675012350470.png,361,730
dataset/images/-4580373974243004851.png,229,314
dataset/images/5208190587416271916.png,612,413
dataset/images/2873741605956533494.png,429,609
dataset/images/2366062996416132123.png,399,476
dataset/images/3811066598015218234.png,414,537
dataset/images/6995067255500000911.png,543,743
dataset/images/3153186173672962685.png,494,609
dataset/images/2829710343837988887.png,484,542
dataset/images/4208647409256180054.png,470,530
dataset/images/3230769903175388280.png,718,240
dataset/images/2504965905974233687.png,400,446
dataset/images/7362101172597511436.png,402,391
dataset/images/3617083469771402105.png,411,475
dataset/images/7188888656900818350.png,411,475
dataset/images/4225052702077460454.png,342,490
dataset/images/-5187702479144462525.png,392,618
dataset/images/-906426540108906678.png,369,514
dataset/images/-8098253676853158772.png,393,586
dataset/images/-4169617734097318120.png,371,417
dataset/images/7957591870452531441.png,449,280
dataset/images/7320002314183394920.png,446,451
dataset/images/1646400556447403384.png,444,638
dataset/images/-6827948189190717321.png,370,408
dataset/images/-5804206532243220020.png,396,544
dataset/images/7897322528902399772.png,374,484
dataset/images/6163189538003612674.png,374,484
dataset/images/8674103200640488965.png,374,484
dataset/images/783339098012839635.png,450,633
dataset/images/-7927419887378060513.png,432,537
dataset/images/871998314754525370.png,410,540
dataset/images/6517811986251270096.png,410,540
dataset/images/5793135808334475330.png,407,441
dataset/images/694922208608010081.png,415,496
dataset/images/293527009764473431.png,415,496
dataset/images/4951628289237899688.png,415,496
dataset/images/8672342180448986176.png,232,352
dataset/images/5334717557675407848.png,308,512
dataset/images/2460456635193060371.png,282,428
dataset/images/7536566701636569291.png,298,475
dataset/images/1633175637881662694.png,298,475
dataset/images/-7643477876542349995.png,298,475
dataset/images/650530778754860746.png,298,475
dataset/images/-6205304523937843609.png,298,475
dataset/images/-5937191907707911595.png,298,475
dataset/images/1813602956067541114.png,298,475
dataset/images/-5585694356558553861.png,298,475
dataset/images/-5254784907212880033.png,302,602
dataset/images/1552320534234063311.png,288,514
dataset/images/2194676804291575959.png,230,264
dataset/images/7854692821330125425.png,334,504
dataset/images/4968108455716799815.png,324,451
dataset/images/8180178431062829171.png,339,528
dataset/images/6074901752419710835.png,311,454
dataset/images/-7787818251529360315.png,207,337
dataset/images/8304952767392793983.png,264,476
dataset/images/2015786501232861249.png,268,449
dataset/images/-7196810729684177341.png,291,487
dataset/images/6323286425523351444.png,297,458
dataset/images/-407217371461491400.png,401,517
dataset/images/7425081455932060751.png,369,463
dataset/images/511979391207585843.png,383,434
dataset/images/-6066523250622470807.png,396,834
dataset/images/-4750113866000506483.png,454,420
dataset/images/4541897029327248920.png,428,470
dataset/images/-5194978285495741540.png,453,541
dataset/images/-3858648426951061381.png,466,296
dataset/images/6766489246037773072.png,441,418
dataset/images/-542757080266055191.png,350,221
dataset/images/7784828029538998946.png,479,517
dataset/images/-4635752284842277070.png,238,203
dataset/images/-3710485127899507294.png,372,394
dataset/images/-6212718303490379961.png,428,615
dataset/images/-7455302269080614532.png,330,327
dataset/images/68672636468094086.png,470,527
dataset/images/-5508386604023301145.png,436,419
dataset/images/7825713579418650669.png,436,419
dataset/images/-965871045820310376.png,302,426
dataset/images/-8198490127352165221.png,339,482
dataset/images/1533523366399098473.png,358,431
dataset/images/6286322848913048452.png,268,252
dataset/images/-3569299523188628411.png,361,422
dataset/images/-1948544142865843096.png,361,422
dataset/images/-9209557927250538984.png,669,273
dataset/images/6483091841098093489.png,529,457
dataset/images/-7522214346942627796.png,529,457
dataset/images/3396135614317995918.png,532,455
dataset/images/-6830077630149032057.png,301,384
dataset/images/6451471187485337856.png,336,250
dataset/images/-4126715263123745816.png,401,303
dataset/images/-4902766108751604302.png,436,349
dataset/images/1204879450422885052.png,425,414
dataset/images/4119360246149514958.png,423,419
dataset/images/7576219887292331130.png,423,419
dataset/images/-4604095401440184224.png,427,398
dataset/images/6840992693447463790.png,427,398
dataset/images/1708324385169437705.png,399,330
dataset/images/8605027410184196085.png,440,441
dataset/images/4587116851401779138.png,383,413
dataset/images/-8212078361663458031.png,424,409
dataset/images/-7869436297325068679.png,537,754
dataset/images/4247048040167417449.png,348,387
dataset/images/1313006089116357612.png,362,445
dataset/images/-8724846791167316536.png,362,445
dataset/images/717230070892837058.png,362,445
dataset/images/-583530183249298444.png,362,445
dataset/images/-4456713706047317376.png,362,445
dataset/images/8968086489097523944.png,268,641
dataset/images/-6315226217418810176.png,389,517
dataset/images/-7153010641181052023.png,398,561
dataset/images/387057920669957143.png,368,477
dataset/images/-8807509848807932802.png,374,499
dataset/images/1296339559106857561.png,374,499
dataset/images/-7226535847739472639.png,374,499
dataset/images/5782906621323618567.png,303,415
dataset/images/1251850717373543850.png,397,439
dataset/images/-2645968261091459517.png,397,439
dataset/images/2290698779698641503.png,347,738
dataset/images/-285631126590371691.png,312,549
dataset/images/-62887922613281070.png,195,156
dataset/images/918467325747190419.png,357,750
dataset/images/-4670402139887595528.png,317,518
dataset/images/-6842962848074270057.png,317,518
dataset/images/-6707785297649513086.png,317,518
dataset/images/268766535837814045.png,392,455
dataset/images/6829807223298599049.png,392,455
dataset/images/1479227923476003483.png,392,455
dataset/images/2514818110141681923.png,392,455
dataset/images/3686725450692835738.png,392,455
dataset/images/381010692906655608.png,392,455
dataset/images/-8604333316388588792.png,505,531
dataset/images/113668774002529567.png,367,393
dataset/images/-8188513574444287595.png,370,499
dataset/images/8875268415358396789.png,369,499
dataset/images/1009467697097265365.png,368,498
dataset/images/6834966487596760698.png,368,498
dataset/images/1644770846178933054.png,368,498
dataset/images/-8687750677002784717.png,368,498
dataset/images/6445681617918235758.png,368,498
dataset/images/1433958952540266520.png,462,491
dataset/images/-7679338769314053222.png,383,393
dataset/images/4127749628099252659.png,381,409
dataset/images/-2989785801942143242.png,333,430
dataset/images/-3471688715124817850.png,344,445
dataset/images/348648893331376928.png,191,344
dataset/images/8757207229474202604.png,461,514
dataset/images/-4549924697253407205.png,373,466
dataset/images/3146396626836447561.png,373,465
dataset/images/-3648698023698522371.png,360,164
dataset/images/3875087461563910236.png,401,305
dataset/images/3252880636526484617.png,269,431
dataset/images/5066351493764841468.png,270,431
dataset/images/7216047314121352807.png,386,777
dataset/images/-7330385771688128678.png,382,546
dataset/images/732459896804413088.png,382,546
dataset/images/7950496495505060857.png,382,546
dataset/images/2998645838084696092.png,361,413
dataset/images/1618044772835102573.png,361,413
dataset/images/1400015652681005446.png,200,730
dataset/images/1848099513743152794.png,225,575
dataset/images/-3711283319474560584.png,380,281
dataset/images/2801719401577133235.png,359,404
dataset/images/3957232763862572303.png,241,128
dataset/images/5605655430186558341.png,248,189
dataset/images/-3836698546844311166.png,299,296
dataset/images/3153817305947987087.png,346,526
dataset/images/1226403737122405533.png,348,507
dataset/images/2813604903668733873.png,348,507
dataset/images/-5642500471330843878.png,347,485
dataset/images/-8591900607351822719.png,394,398
dataset/images/2113805703839965152.png,388,458
dataset/images/866182311576369209.png,388,458
dataset/images/-611382513911939378.png,381,576
dataset/images/-6946851030929794244.png,272,556
dataset/images/6132329550549719879.png,417,450
dataset/images/-489883635589228350.png,439,580
dataset/images/4328209864742561171.png,440,454
dataset/images/2183602146179526374.png,442,468
dataset/images/2753300017140848585.png,419,776
dataset/images/8034962727935539194.png,417,533
dataset/images/7705472091899656202.png,416,543
dataset/images/6905000032627008206.png,416,543
dataset/images/7653940862944856140.png,551,306
dataset/images/-4794579181098448177.png,500,362
dataset/images/-1883972060906664572.png,446,367
dataset/images/-6041836295425665618.png,442,757
dataset/images/-9061392157736664698.png,277,343
dataset/images/-795181200417506193.png,241,368
dataset/images/-2419035345139244879.png,215,608
dataset/images/-8247766852758261010.png,298,485
dataset/images/-8368413100696504834.png,295,579
dataset/images/6983044528958358848.png,360,337
dataset/images/-4033855397106924227.png,343,490
dataset/images/-8865484537259386167.png,346,419
dataset/images/-6444413657519105784.png,357,485
dataset/images/541961011451492592.png,322,468
dataset/images/-8019933538304686681.png,322,468
dataset/images/4806494396323599674.png,322,468
dataset/images/-2126428603348094622.png,322,468
dataset/images/-8696744820413574401.png,363,475
dataset/images/-5224807371021920841.png,363,475
dataset/images/-8252144121024932438.png,363,475
dataset/images/5256131291281471318.png,308,347
dataset/images/6556790635584172564.png,324,397
dataset/images/-9143162343618564630.png,338,360
dataset/images/1163055688177342485.png,650,478
dataset/images/8422964631467313419.png,513,408
dataset/images/1636631632238994546.png,365,460
dataset/images/-7646547973158291544.png,399,313
dataset/images/4765628653856087669.png,197,437
dataset/images/-7934772869660063220.png,212,433
dataset/images/286104665475952105.png,264,436
dataset/images/701580281783933329.png,329,347
dataset/images/-3847331894402253711.png,306,501
dataset/images/-2358501888535431049.png,216,426
dataset/images/6222448597263936487.png,248,426
dataset/images/6649025091959273701.png,241,429
dataset/images/2943741493174697546.png,299,831
dataset/images/2815368110591186010.png,450,577
dataset/images/8094029899724843597.png,273,386
dataset/images/8448844900205966834.png,297,575
dataset/images/-8929886646448206429.png,329,372
dataset/images/-6013523558290076263.png,382,680
dataset/images/6562895429148392810.png,375,485
dataset/images/3634169610398922005.png,350,441
dataset/images/-8399382289917846302.png,305,439
dataset/images/-945081762432530764.png,428,162
dataset/images/1529760163312919375.png,324,649
dataset/images/-72147074333199249.png,360,400
dataset/images/5827340732737214911.png,351,435
dataset/images/9220825364228471548.png,351,435
dataset/images/-6993236516723014330.png,351,435
dataset/images/-3328562617383765462.png,226,439
dataset/images/3705428391788742386.png,260,324
dataset/images/6157225104037453403.png,263,346
dataset/images/2400552476514143308.png,415,425
dataset/images/1256846535651836583.png,424,425
dataset/images/1317117756119681704.png,419,410
dataset/images/8689891201513145478.png,419,410
dataset/images/3819192134659864743.png,223,463
dataset/images/-5189425010076744538.png,262,303
dataset/images/8867818128075541893.png,278,302
dataset/images/687084860143795310.png,447,317
dataset/images/8549119330472046798.png,442,332
dataset/images/303527354719264463.png,435,415
dataset/images/-6536751976936179215.png,462,413
dataset/images/2117192719632390083.png,573,616
dataset/images/6098583931623566934.png,388,400
dataset/images/-4062654105923939709.png,260,486
dataset/images/-6167069990569345654.png,456,445
dataset/images/-5694510611074859130.png,352,517
dataset/images/-8324849112703546221.png,321,420
dataset/images/8490149444403768842.png,415,605
dataset/images/8141524852505757189.png,338,632
dataset/images/4127707287798486371.png,453,464
dataset/images/-7477774196570076290.png,453,464
dataset/images/-8607337421690466021.png,453,464
dataset/images/4955200200354870789.png,453,464
dataset/images/-6628916406562446776.png,466,516
dataset/images/6759935981614531442.png,569,263
dataset/images/3884456483116577446.png,307,659
dataset/images/3792720344716682152.png,329,497
dataset/images/6402853010040029753.png,362,514
dataset/images/796915182399650822.png,264,585
dataset/images/-968976174421552403.png,332,514
dataset/images/7083664763800934549.png,312,545
dataset/images/-5669089898008966381.png,211,428
dataset/images/-8764497629746765672.png,300,328
dataset/images/-8914122025340168726.png,313,415
dataset/images/-5186550649781875810.png,260,306
dataset/images/-5004835484233857309.png,225,265
dataset/images/1067620951281231772.png,290,216
